season,match_id,match_name,home_team,away_team,bowling_team,venue,city,country,innings_id,name,fullName,overs,maidens,conceded,wickets,economyRate,dots,foursConceded,Unnamed: 19,sixesConceded,wides,noballs,captain,href,maiden_ratio,econ_rate
2020.0,1216545.0,KKR v SRH,KKR,SRH,SRH,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,United Arab Emirates,2.0,KK Ahmed,Khaleel Ahmed,3.0,1.0,28.0,1.0,9.33,10.0,5.0,,1.0,1.0,1.0,False,https://www.espncricinfo.com/ci/content/player/942645.html,0.3333333333333333,9.333333333333334
2020.0,1216545.0,KKR v SRH,KKR,SRH,SRH,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,United Arab Emirates,2.0,T Natarajan,T Natarajan,3.0,1.0,27.0,1.0,9,6.0,3.0,,1.0,1.0,1.0,False,https://www.espncricinfo.com/ci/content/player/802575.html,0.3333333333333333,9.0
2020.0,1216545.0,KKR v SRH,KKR,SRH,SRH,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,United Arab Emirates,2.0,Rashid Khan,Rashid Khan,4.0,1.0,25.0,1.0,6.25,8.0,3.0,,1.0,1.0,1.0,False,https://www.espncricinfo.com/ci/content/player/793463.html,0.25,6.25
2020.0,1216545.0,KKR v SRH,KKR,SRH,SRH,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,United Arab Emirates,2.0,Mohammad Nabi,Mohammad Nabi,4.0,1.0,23.0,1.0,5.75,5.0,3.0,,1.0,2.0,1.0,False,https://www.espncricinfo.com/ci/content/player/25913.html,0.25,5.75
2020.0,1216545.0,KKR v SRH,KKR,SRH,SRH,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,United Arab Emirates,2.0,Abhishek Sharma,Abhishek Sharma,1.0,1.0,11.0,1.0,11,2.0,1.0,,1.0,1.0,1.0,False,https://www.espncricinfo.com/ci/content/player/1070183.html,1.0,11.0
2020.0,1216527.0,RR v KXIP,RR,KXIP,RR,Sharjah Cricket Stadium,Sharjah,United Arab Emirates,1.0,JD Unadkat,Jaydev Unadkat,3.0,1.0,30.0,1.0,10,5.0,2.0,,1.0,2.0,1.0,False,https://www.espncricinfo.com/ci/content/player/390484.html,0.3333333333333333,10.0
2020.0,1216527.0,RR v KXIP,RR,KXIP,RR,Sharjah Cricket Stadium,Sharjah,United Arab Emirates,1.0,AS Rajpoot,Ankit Rajpoot,4.0,1.0,39.0,1.0,9.75,7.0,5.0,,1.0,1.0,1.0,False,https://www.espncricinfo.com/ci/content/player/591650.html,0.25,9.75
2020.0,1216527.0,RR v KXIP,RR,KXIP,RR,Sharjah Cricket Stadium,Sharjah,United Arab Emirates,1.0,JC Archer,Jofra Archer,4.0,1.0,46.0,1.0,11.5,9.0,6.0,,2.0,1.0,1.0,False,https://www.espncricinfo.com/ci/content/player/669855.html,0.25,11.5
2020.0,1216527.0,RR v KXIP,RR,KXIP,RR,Sharjah Cricket Stadium,Sharjah,United Arab Emirates,1.0,S Gopal,Shreyas Gopal,4.0,1.0,44.0,1.0,11,4.0,2.0,,3.0,1.0,1.0,False,https://www.espncricinfo.com/ci/content/player/344580.html,0.25,11.0
2020.0,1216527.0,RR v KXIP,RR,KXIP,RR,Sharjah Cricket Stadium,Sharjah,United Arab Emirates,1.0,R Tewatia,Rahul Tewatia,1.0,1.0,19.0,1.0,19,2.0,1.0,,2.0,1.0,1.0,False,https://www.espncricinfo.com/ci/content/player/423838.html,1.0,19.0
2020.0,1216527.0,RR v KXIP,RR,KXIP,RR,Sharjah Cricket Stadium,Sharjah,United Arab Emirates,1.0,TK Curran,Tom Curran,4.0,1.0,44.0,1.0,11,4.0,4.0,,2.0,1.0,1.0,False,https://www.espncricinfo.com/ci/content/player/550235.html,0.25,11.0
2020.0,1216527.0,RR v KXIP,RR,KXIP,KXIP,Sharjah Cricket Stadium,Sharjah,United Arab Emirates,2.0,SS Cottrell,Sheldon Cottrell,3.0,1.0,52.0,1.0,17.33,8.0,3.0,,6.0,3.0,1.0,False,https://www.espncricinfo.com/ci/content/player/495551.html,0.3333333333333333,17.333333333333332
2020.0,1216527.0,RR v KXIP,RR,KXIP,KXIP,Sharjah Cricket Stadium,Sharjah,United Arab Emirates,2.0,Mohammed Shami,Mohammed Shami,4.0,1.0,53.0,3.0,13.25,8.0,4.0,,4.0,1.0,1.0,False,https://www.espncricinfo.com/ci/content/player/481896.html,0.25,13.25
2020.0,1216527.0,RR v KXIP,RR,KXIP,KXIP,Sharjah Cricket Stadium,Sharjah,United Arab Emirates,2.0,Ravi Bishnoi,Ravi Bishnoi,4.0,1.0,34.0,1.0,8.5,12.0,1.0,,3.0,2.0,1.0,False,https://www.espncricinfo.com/ci/content/player/1175441.html,0.25,8.5
2020.0,1216527.0,RR v KXIP,RR,KXIP,KXIP,Sharjah Cricket Stadium,Sharjah,United Arab Emirates,2.0,JDS Neesham,James Neesham,4.0,1.0,40.0,1.0,10,5.0,5.0,,1.0,1.0,1.0,False,https://www.espncricinfo.com/ci/content/player/355269.html,0.25,10.0
2020.0,1216527.0,RR v KXIP,RR,KXIP,KXIP,Sharjah Cricket Stadium,Sharjah,United Arab Emirates,2.0,M Ashwin,Murugan Ashwin,1.3,,16.0,1.0,10.66,2.0,1.0,,1.0,3.0,,False,https://www.espncricinfo.com/ci/content/player/528067.html,,12.307692307692307
2020.0,1216527.0,RR v KXIP,RR,KXIP,KXIP,Sharjah Cricket Stadium,Sharjah,United Arab Emirates,2.0,GJ Maxwell,Glenn Maxwell,3.0,1.0,29.0,1.0,9.66,6.0,2.0,,3.0,1.0,1.0,False,https://www.espncricinfo.com/ci/content/player/325026.html,0.3333333333333333,9.666666666666666
2020.0,1216547.0,RCB v MI,RCB,MI,MI,Dubai International Cricket Stadium,Dubai,United Arab Emirates,1.0,TA Boult,Trent Boult,4.0,1.0,34.0,2.0,8.5,8.0,2.0,,2.0,1.0,1.0,False,https://www.espncricinfo.com/ci/content/player/277912.html,0.25,8.5
2020.0,1216547.0,RCB v MI,RCB,MI,MI,Dubai International Cricket Stadium,Dubai,United Arab Emirates,1.0,JL Pattinson,James Pattinson,4.0,1.0,51.0,1.0,12.75,9.0,2.0,,5.0,1.0,1.0,False,https://www.espncricinfo.com/ci/content/player/272465.html,0.25,12.75
2020.0,1216547.0,RCB v MI,RCB,MI,MI,Dubai International Cricket Stadium,Dubai,United Arab Emirates,1.0,RD Chahar,Rahul Chahar,4.0,1.0,31.0,1.0,7.75,7.0,4.0,,1.0,1.0,1.0,False,https://www.espncricinfo.com/ci/content/player/1064812.html,0.25,7.75
2020.0,1216547.0,RCB v MI,RCB,MI,MI,Dubai International Cricket Stadium,Dubai,United Arab Emirates,1.0,JJ Bumrah,Jasprit Bumrah,4.0,1.0,42.0,1.0,10.5,10.0,4.0,,3.0,1.0,1.0,False,https://www.espncricinfo.com/ci/content/player/625383.html,0.25,10.5
2020.0,1216547.0,RCB v MI,RCB,MI,MI,Dubai International Cricket Stadium,Dubai,United Arab Emirates,1.0,KH Pandya,Krunal Pandya,3.0,1.0,23.0,1.0,7.66,6.0,3.0,,1.0,1.0,1.0,False,https://www.espncricinfo.com/ci/content/player/471342.html,0.3333333333333333,7.666666666666667
2020.0,1216547.0,RCB v MI,RCB,MI,MI,Dubai International Cricket Stadium,Dubai,United Arab Emirates,1.0,KA Pollard,Kieron Pollard,1.0,1.0,13.0,1.0,13,2.0,2.0,,1.0,1.0,1.0,False,https://www.espncricinfo.com/ci/content/player/230559.html,1.0,13.0
2020.0,1216547.0,RCB v MI,RCB,MI,RCB,Dubai International Cricket Stadium,Dubai,United Arab Emirates,2.0,I Udana,Isuru Udana,4.0,1.0,45.0,2.0,11.25,7.0,3.0,,3.0,3.0,1.0,False,https://www.espncricinfo.com/ci/content/player/328026.html,0.25,11.25
2020.0,1216547.0,RCB v MI,RCB,MI,RCB,Dubai International Cricket Stadium,Dubai,United Arab Emirates,2.0,Washington Sundar,Washington Sundar,4.0,1.0,12.0,1.0,3,13.0,3.0,,1.0,1.0,1.0,False,https://www.espncricinfo.com/ci/content/player/719715.html,0.25,3.0
2020.0,1216547.0,RCB v MI,RCB,MI,RCB,Dubai International Cricket Stadium,Dubai,United Arab Emirates,2.0,NA Saini,Navdeep Saini,4.0,1.0,43.0,1.0,10.75,8.0,1.0,,4.0,2.0,1.0,False,https://www.espncricinfo.com/ci/content/player/700167.html,0.25,10.75
2020.0,1216547.0,RCB v MI,RCB,MI,RCB,Dubai International Cricket Stadium,Dubai,United Arab Emirates,2.0,YS Chahal,Yuzvendra Chahal,4.0,1.0,48.0,1.0,12,2.0,1.0,,4.0,1.0,1.0,False,https://www.espncricinfo.com/ci/content/player/430246.html,0.25,12.0
2020.0,1216547.0,RCB v MI,RCB,MI,RCB,Dubai International Cricket Stadium,Dubai,United Arab Emirates,2.0,A Zampa,Adam Zampa,4.0,1.0,53.0,1.0,13.25,3.0,1.0,,5.0,1.0,1.0,False,https://www.espncricinfo.com/ci/content/player/379504.html,0.25,13.25
2020.0,1216532.0,DC v SRH,DC,SRH,DC,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,United Arab Emirates,1.0,I Sharma,Ishant Sharma,3.0,1.0,26.0,1.0,8.66,4.0,2.0,,1.0,2.0,1.0,False,https://www.espncricinfo.com/ci/content/player/236779.html,0.3333333333333333,8.666666666666666
2020.0,1216532.0,DC v SRH,DC,SRH,DC,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,United Arab Emirates,1.0,K Rabada,Kagiso Rabada,4.0,1.0,21.0,2.0,5.25,11.0,1.0,,1.0,1.0,1.0,False,https://www.espncricinfo.com/ci/content/player/550215.html,0.25,5.25
2020.0,1216532.0,DC v SRH,DC,SRH,DC,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,United Arab Emirates,1.0,A Nortje,Anrich Nortje,4.0,1.0,40.0,1.0,10,6.0,4.0,,2.0,1.0,1.0,False,https://www.espncricinfo.com/ci/content/player/481979.html,0.25,10.0
2020.0,1216532.0,DC v SRH,DC,SRH,DC,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,United Arab Emirates,1.0,MP Stoinis,Marcus Stoinis,3.0,1.0,22.0,1.0,7.33,4.0,2.0,,1.0,1.0,1.0,False,https://www.espncricinfo.com/ci/content/player/325012.html,0.3333333333333333,7.333333333333333
2020.0,1216532.0,DC v SRH,DC,SRH,DC,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,United Arab Emirates,1.0,A Mishra,Amit Mishra,4.0,1.0,35.0,2.0,8.75,6.0,3.0,,1.0,1.0,1.0,False,https://www.espncricinfo.com/ci/content/player/31107.html,0.25,8.75
2020.0,1216532.0,DC v SRH,DC,SRH,DC,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,United Arab Emirates,1.0,AR Patel,Axar Patel,2.0,1.0,14.0,1.0,7,2.0,1.0,,1.0,1.0,1.0,False,https://www.espncricinfo.com/ci/content/player/554691.html,0.5,7.0
2020.0,1216532.0,DC v SRH,DC,SRH,SRH,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,United Arab Emirates,2.0,B Kumar,Bhuvneshwar Kumar,4.0,1.0,25.0,2.0,6.25,13.0,4.0,,1.0,1.0,1.0,False,https://www.espncricinfo.com/ci/content/player/326016.html,0.25,6.25
2020.0,1216532.0,DC v SRH,DC,SRH,SRH,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,United Arab Emirates,2.0,KK Ahmed,Khaleel Ahmed,4.0,1.0,43.0,1.0,10.75,9.0,2.0,,3.0,1.0,1.0,False,https://www.espncricinfo.com/ci/content/player/942645.html,0.25,10.75
2020.0,1216532.0,DC v SRH,DC,SRH,SRH,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,United Arab Emirates,2.0,T Natarajan,T Natarajan,4.0,1.0,25.0,1.0,6.25,8.0,2.0,,1.0,1.0,1.0,False,https://www.espncricinfo.com/ci/content/player/802575.html,0.25,6.25
2020.0,1216532.0,DC v SRH,DC,SRH,SRH,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,United Arab Emirates,2.0,Abhishek Sharma,Abhishek Sharma,4.0,1.0,34.0,1.0,8.5,4.0,3.0,,2.0,1.0,1.0,False,https://www.espncricinfo.com/ci/content/player/1070183.html,0.25,8.5
2020.0,1216532.0,DC v SRH,DC,SRH,SRH,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,United Arab Emirates,2.0,Rashid Khan,Rashid Khan,4.0,1.0,14.0,3.0,3.5,13.0,1.0,,1.0,1.0,1.0,False,https://www.espncricinfo.com/ci/content/player/793463.html,0.25,3.5
2020.0,1216504.0,RR v KKR,RR,KKR,RR,Dubai International Cricket Stadium,Dubai,United Arab Emirates,1.0,JC Archer,Jofra Archer,4.0,1.0,18.0,2.0,4.5,14.0,1.0,,1.0,1.0,1.0,False,https://www.espncricinfo.com/ci/content/player/669855.html,0.25,4.5
2020.0,1216504.0,RR v KKR,RR,KKR,RR,Dubai International Cricket Stadium,Dubai,United Arab Emirates,1.0,AS Rajpoot,Ankit Rajpoot,4.0,1.0,39.0,1.0,9.75,9.0,3.0,,2.0,4.0,1.0,False,https://www.espncricinfo.com/ci/content/player/591650.html,0.25,9.75
2020.0,1216504.0,RR v KKR,RR,KKR,RR,Dubai International Cricket Stadium,Dubai,United Arab Emirates,1.0,JD Unadkat,Jaydev Unadkat,2.0,1.0,14.0,1.0,7,6.0,1.0,,1.0,1.0,1.0,False,https://www.espncricinfo.com/ci/content/player/390484.html,0.5,7.0
2020.0,1216504.0,RR v KKR,RR,KKR,RR,Dubai International Cricket Stadium,Dubai,United Arab Emirates,1.0,TK Curran,Tom Curran,4.0,1.0,37.0,1.0,9.25,7.0,2.0,,1.0,4.0,1.0,False,https://www.espncricinfo.com/ci/content/player/550235.html,0.25,9.25
2020.0,1216504.0,RR v KKR,RR,KKR,RR,Dubai International Cricket Stadium,Dubai,United Arab Emirates,1.0,S Gopal,Shreyas Gopal,4.0,1.0,43.0,1.0,10.75,7.0,4.0,,2.0,1.0,1.0,False,https://www.espncricinfo.com/ci/content/player/344580.html,0.25,10.75
2020.0,1216504.0,RR v KKR,RR,KKR,RR,Dubai International Cricket Stadium,Dubai,United Arab Emirates,1.0,R Parag,Riyan Parag,1.0,1.0,14.0,1.0,14,2.0,1.0,,1.0,1.0,1.0,False,https://www.espncricinfo.com/ci/content/player/1079434.html,1.0,14.0
2020.0,1216504.0,RR v KKR,RR,KKR,RR,Dubai International Cricket Stadium,Dubai,United Arab Emirates,1.0,R Tewatia,Rahul Tewatia,1.0,1.0,6.0,1.0,6,3.0,1.0,,1.0,1.0,1.0,False,https://www.espncricinfo.com/ci/content/player/423838.html,1.0,6.0
2020.0,1216504.0,RR v KKR,RR,KKR,KKR,Dubai International Cricket Stadium,Dubai,United Arab Emirates,2.0,SP Narine,Sunil Narine,4.0,1.0,40.0,1.0,10,9.0,1.0,,4.0,1.0,1.0,False,https://www.espncricinfo.com/ci/content/player/230558.html,0.25,10.0
2020.0,1216504.0,RR v KKR,RR,KKR,KKR,Dubai International Cricket Stadium,Dubai,United Arab Emirates,2.0,PJ Cummins,Pat Cummins,3.0,1.0,13.0,1.0,4.33,12.0,2.0,,1.0,1.0,1.0,False,https://www.espncricinfo.com/ci/content/player/489889.html,0.3333333333333333,4.333333333333333
2020.0,1216504.0,RR v KKR,RR,KKR,KKR,Dubai International Cricket Stadium,Dubai,United Arab Emirates,2.0,Shivam Mavi,Shivam Mavi,4.0,1.0,20.0,2.0,5,13.0,2.0,,1.0,1.0,1.0,False,https://www.espncricinfo.com/ci/content/player/1079848.html,0.25,5.0
2020.0,1216504.0,RR v KKR,RR,KKR,KKR,Dubai International Cricket Stadium,Dubai,United Arab Emirates,2.0,KL Nagarkoti,Kamlesh Nagarkoti,2.0,1.0,13.0,2.0,6.5,6.0,2.0,,1.0,1.0,1.0,False,https://www.espncricinfo.com/ci/content/player/1070188.html,0.5,6.5
2020.0,1216504.0,RR v KKR,RR,KKR,KKR,Dubai International Cricket Stadium,Dubai,United Arab Emirates,2.0,CV Varun,Varun Chakravarthy,4.0,1.0,25.0,2.0,6.25,7.0,3.0,,1.0,1.0,1.0,False,https://www.espncricinfo.com/ci/content/player/1108375.html,0.25,6.25
2020.0,1216504.0,RR v KKR,RR,KKR,KKR,Dubai International Cricket Stadium,Dubai,United Arab Emirates,2.0,Kuldeep Yadav,Kuldeep Yadav,3.0,1.0,20.0,1.0,6.66,8.0,1.0,,1.0,1.0,1.0,False,https://www.espncricinfo.com/ci/content/player/559235.html,0.3333333333333333,6.666666666666667
2020.0,1216503.0,KXIP v MI,KXIP,MI,KXIP,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,United Arab Emirates,1.0,SS Cottrell,Sheldon Cottrell,4.0,1.0,20.0,1.0,5,14.0,3.0,,1.0,1.0,1.0,False,https://www.espncricinfo.com/ci/content/player/495551.html,0.25,5.0
2020.0,1216503.0,KXIP v MI,KXIP,MI,KXIP,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,United Arab Emirates,1.0,Mohammed Shami,Mohammed Shami,4.0,1.0,36.0,1.0,9,9.0,6.0,,1.0,2.0,1.0,False,https://www.espncricinfo.com/ci/content/player/481896.html,0.25,9.0
2020.0,1216503.0,KXIP v MI,KXIP,MI,KXIP,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,United Arab Emirates,1.0,Ravi Bishnoi,Ravi Bishnoi,4.0,1.0,37.0,1.0,9.25,8.0,1.0,,3.0,1.0,1.0,False,https://www.espncricinfo.com/ci/content/player/1175441.html,0.25,9.25
2020.0,1216503.0,KXIP v MI,KXIP,MI,KXIP,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,United Arab Emirates,1.0,K Gowtham,Krishnappa Gowtham,4.0,1.0,45.0,1.0,11.25,6.0,2.0,,4.0,1.0,1.0,False,https://www.espncricinfo.com/ci/content/player/424377.html,0.25,11.25
2020.0,1216503.0,KXIP v MI,KXIP,MI,KXIP,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,United Arab Emirates,1.0,JDS Neesham,James Neesham,4.0,1.0,52.0,1.0,13,4.0,5.0,,3.0,1.0,1.0,False,https://www.espncricinfo.com/ci/content/player/355269.html,0.25,13.0
2020.0,1216503.0,KXIP v MI,KXIP,MI,MI,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,United Arab Emirates,2.0,TA Boult,Trent Boult,4.0,1.0,42.0,1.0,10.5,5.0,5.0,,1.0,1.0,1.0,False,https://www.espncricinfo.com/ci/content/player/277912.html,0.25,10.5
2020.0,1216503.0,KXIP v MI,KXIP,MI,MI,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,United Arab Emirates,2.0,JL Pattinson,James Pattinson,4.0,1.0,28.0,2.0,7,7.0,2.0,,1.0,1.0,1.0,False,https://www.espncricinfo.com/ci/content/player/272465.html,0.25,7.0
2020.0,1216503.0,KXIP v MI,KXIP,MI,MI,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,United Arab Emirates,2.0,KH Pandya,Krunal Pandya,4.0,1.0,27.0,1.0,6.75,9.0,1.0,,1.0,3.0,1.0,False,https://www.espncricinfo.com/ci/content/player/471342.html,0.25,6.75
2020.0,1216503.0,KXIP v MI,KXIP,MI,MI,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,United Arab Emirates,2.0,JJ Bumrah,Jasprit Bumrah,4.0,1.0,18.0,2.0,4.5,13.0,2.0,,1.0,1.0,1.0,False,https://www.espncricinfo.com/ci/content/player/625383.html,0.25,4.5
2020.0,1216503.0,KXIP v MI,KXIP,MI,MI,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,United Arab Emirates,2.0,RD Chahar,Rahul Chahar,4.0,1.0,26.0,2.0,6.5,9.0,3.0,,1.0,1.0,1.0,False,https://www.espncricinfo.com/ci/content/player/1064812.html,0.25,6.5
2020.0,1216516.0,CSK v SRH,CSK,SRH,CSK,Dubai International Cricket Stadium,Dubai,United Arab Emirates,1.0,DL Chahar,Deepak Chahar,4.0,1.0,31.0,2.0,7.75,11.0,5.0,,1.0,2.0,1.0,False,https://www.espncricinfo.com/ci/content/player/447261.html,0.25,7.75
2020.0,1216516.0,CSK v SRH,CSK,SRH,CSK,Dubai International Cricket Stadium,Dubai,United Arab Emirates,1.0,SM Curran,Sam Curran,3.0,1.0,37.0,1.0,12.33,5.0,5.0,,1.0,1.0,1.0,False,https://www.espncricinfo.com/ci/content/player/662973.html,0.3333333333333333,12.333333333333334
2020.0,1216516.0,CSK v SRH,CSK,SRH,CSK,Dubai International Cricket Stadium,Dubai,United Arab Emirates,1.0,SN Thakur,Shardul Thakur,4.0,1.0,32.0,1.0,8,9.0,3.0,,1.0,1.0,1.0,False,https://www.espncricinfo.com/ci/content/player/475281.html,0.25,8.0
2020.0,1216516.0,CSK v SRH,CSK,SRH,CSK,Dubai International Cricket Stadium,Dubai,United Arab Emirates,1.0,DJ Bravo,Dwayne Bravo,4.0,1.0,28.0,1.0,7,6.0,2.0,,1.0,2.0,1.0,False,https://www.espncricinfo.com/ci/content/player/51439.html,0.25,7.0
2020.0,1216516.0,CSK v SRH,CSK,SRH,CSK,Dubai International Cricket Stadium,Dubai,United Arab Emirates,1.0,PP Chawla,Piyush Chawla,3.0,1.0,20.0,1.0,6.66,7.0,3.0,,1.0,1.0,1.0,False,https://www.espncricinfo.com/ci/content/player/32966.html,0.3333333333333333,6.666666666666667
2020.0,1216516.0,CSK v SRH,CSK,SRH,CSK,Dubai International Cricket Stadium,Dubai,United Arab Emirates,1.0,RA Jadeja,Ravindra Jadeja,2.0,1.0,16.0,1.0,8,5.0,1.0,,1.0,1.0,1.0,False,https://www.espncricinfo.com/ci/content/player/234675.html,0.5,8.0
2020.0,1216516.0,CSK v SRH,CSK,SRH,SRH,Dubai International Cricket Stadium,Dubai,United Arab Emirates,2.0,B Kumar,Bhuvneshwar Kumar,3.1,1.0,20.0,1.0,6.31,9.0,3.0,,1.0,1.0,1.0,False,https://www.espncricinfo.com/ci/content/player/326016.html,0.3225806451612903,6.451612903225806
2020.0,1216516.0,CSK v SRH,CSK,SRH,SRH,Dubai International Cricket Stadium,Dubai,United Arab Emirates,2.0,KK Ahmed,Khaleel Ahmed,3.5,1.0,34.0,1.0,8.86,9.0,3.0,,1.0,2.0,1.5,False,https://www.espncricinfo.com/ci/content/player/942645.html,0.2857142857142857,9.714285714285714
2020.0,1216516.0,CSK v SRH,CSK,SRH,SRH,Dubai International Cricket Stadium,Dubai,United Arab Emirates,2.0,T Natarajan,T Natarajan,4.0,1.0,43.0,2.0,10.75,9.0,5.0,,2.0,1.0,1.0,False,https://www.espncricinfo.com/ci/content/player/802575.html,0.25,10.75
2020.0,1216516.0,CSK v SRH,CSK,SRH,SRH,Dubai International Cricket Stadium,Dubai,United Arab Emirates,2.0,Abhishek Sharma,Abhishek Sharma,1.0,1.0,4.0,1.0,4,2.0,1.0,,1.0,1.0,1.0,False,https://www.espncricinfo.com/ci/content/player/1070183.html,1.0,4.0
2020.0,1216516.0,CSK v SRH,CSK,SRH,SRH,Dubai International Cricket Stadium,Dubai,United Arab Emirates,2.0,Rashid Khan,Rashid Khan,4.0,1.0,12.0,1.0,3,16.0,1.0,,1.0,1.0,1.0,False,https://www.espncricinfo.com/ci/content/player/793463.html,0.25,3.0
2020.0,1216516.0,CSK v SRH,CSK,SRH,SRH,Dubai International Cricket Stadium,Dubai,United Arab Emirates,2.0,Abdul Samad,Abdul Samad,4.0,1.0,41.0,1.0,10.25,7.0,2.0,,2.0,1.0,1.0,False,https://www.espncricinfo.com/ci/content/player/1175485.html,0.25,10.25
2020.0,1216514.0,RCB v RR,RCB,RR,RCB,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,United Arab Emirates,1.0,I Udana,Isuru Udana,4.0,1.0,41.0,2.0,10.25,8.0,4.0,,2.0,1.0,1.0,False,https://www.espncricinfo.com/ci/content/player/328026.html,0.25,10.25
2020.0,1216514.0,RCB v RR,RCB,RR,RCB,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,United Arab Emirates,1.0,Washington Sundar,Washington Sundar,4.0,1.0,20.0,1.0,5,8.0,1.0,,1.0,1.0,1.0,False,https://www.espncricinfo.com/ci/content/player/719715.html,0.25,5.0
2020.0,1216514.0,RCB v RR,RCB,RR,RCB,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,United Arab Emirates,1.0,NA Saini,Navdeep Saini,4.0,1.0,37.0,1.0,9.25,10.0,2.0,,3.0,1.0,1.0,False,https://www.espncricinfo.com/ci/content/player/700167.html,0.25,9.25
2020.0,1216514.0,RCB v RR,RCB,RR,RCB,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,United Arab Emirates,1.0,YS Chahal,Yuzvendra Chahal,4.0,1.0,24.0,3.0,6,10.0,3.0,,2.0,1.0,1.0,False,https://www.espncricinfo.com/ci/content/player/430246.html,0.25,6.0
2020.0,1216514.0,RCB v RR,RCB,RR,RCB,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,United Arab Emirates,1.0,A Zampa,Adam Zampa,3.0,1.0,27.0,1.0,9,3.0,2.0,,1.0,1.0,1.0,False,https://www.espncricinfo.com/ci/content/player/379504.html,0.3333333333333333,9.0
2020.0,1216514.0,RCB v RR,RCB,RR,RCB,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,United Arab Emirates,1.0,S Dube,Shivam Dube,1.0,1.0,4.0,1.0,4,2.0,1.0,,1.0,1.0,1.0,False,https://www.espncricinfo.com/ci/content/player/714451.html,1.0,4.0
2020.0,1216514.0,RCB v RR,RCB,RR,RR,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,United Arab Emirates,2.0,JC Archer,Jofra Archer,4.0,1.0,18.0,1.0,4.5,15.0,3.0,,1.0,1.0,1.0,False,https://www.espncricinfo.com/ci/content/player/669855.html,0.25,4.5
2020.0,1216514.0,RCB v RR,RCB,RR,RR,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,United Arab Emirates,2.0,JD Unadkat,Jaydev Unadkat,3.0,1.0,31.0,1.0,10.33,3.0,2.0,,1.0,1.0,1.0,False,https://www.espncricinfo.com/ci/content/player/390484.html,0.3333333333333333,10.333333333333334
2020.0,1216514.0,RCB v RR,RCB,RR,RR,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,United Arab Emirates,2.0,S Gopal,Shreyas Gopal,4.0,1.0,27.0,1.0,6.75,5.0,2.0,,1.0,1.0,1.0,False,https://www.espncricinfo.com/ci/content/player/344580.html,0.25,6.75
2020.0,1216514.0,RCB v RR,RCB,RR,RR,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,United Arab Emirates,2.0,TK Curran,Tom Curran,3.1,1.0,40.0,2.0,12.63,3.0,7.0,,1.0,1.0,1.0,False,https://www.espncricinfo.com/ci/content/player/550235.html,0.3225806451612903,12.903225806451612
2020.0,1216514.0,RCB v RR,RCB,RR,RR,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,United Arab Emirates,2.0,R Tewatia,Rahul Tewatia,4.0,1.0,28.0,1.0,7,7.0,1.0,,1.0,1.0,1.0,False,https://www.espncricinfo.com/ci/content/player/423838.html,0.25,7.0
